Price,District,Town,Type,EnergyCertificate,Parking,ConstructionYear,TotalArea,Garage,Elevator,ElectricCarsCharging,NumberOfBedrooms,NumberOfWC,LivingArea,NumberOfBathrooms,Region
598000.0,Lisboa,Olivais,House,E,0.0,1950.0,84.0,False,False,False,4.0,0.0,76.0,4.0,Lisbon Metropolitan Area
370000.0,Lisboa,Agualva e Mira-Sintra,Apartment,A,1.0,2023.0,144.0,False,True,False,3.0,1.0,144.0,2.0,Lisbon Metropolitan Area
175000.0,Lisboa,Cascais e Estoril,Apartment,C,0.0,2011.0,25.0,False,False,False,0.0,0.0,25.0,1.0,Lisbon Metropolitan Area
350000.0,Lisboa,Algueirão-Mem Martins,Apartment,D,0.0,1997.0,218.0,True,True,False,4.0,0.0,210.0,3.0,Lisbon Metropolitan Area
198000.0,Lisboa,Lourinhã e Atalaia,House,NC,0.0,1940.0,274.0,False,False,False,3.0,1.0,274.0,1.0,Centro
537000.0,Lisboa,Estrela,Apartment,C,1.0,1987.0,86.0,False,True,False,2.0,0.0,78.0,1.0,Lisbon Metropolitan Area
350000.0,Lisboa,Santo António,Apartment,B,0.0,2024.0,38.0,False,True,False,0.0,0.0,27.0,1.0,Lisbon Metropolitan Area
460100.0,Lisboa,Santo António,Apartment,B,1.0,2024.0,52.0,False,True,False,1.0,0.0,43.0,1.0,Lisbon Metropolitan Area
655000.0,Lisboa,Odivelas,Apartment,A,0.0,2023.0,137.0,True,True,False,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
525000.0,Lisboa,Pontinha e Famões,Apartment,NC,1.0,2023.0,125.0,False,True,True,2.0,2.0,111.0,2.0,Lisbon Metropolitan Area
375000.0,Lisboa,Campo de Ourique,Apartment,D,0.0,1978.0,62.0,False,False,False,2.0,0.0,62.0,1.0,Lisbon Metropolitan Area
335000.0,Lisboa,Ponte do Rol,House,A,0.0,2021.0,104.0,False,False,False,2.0,0.0,104.0,1.0,Centro
189900.0,Lisboa,Rio de Mouro,Apartment,E,0.0,1977.0,85.0,False,False,False,3.0,0.0,85.0,1.0,Lisbon Metropolitan Area
249900.0,Lisboa,Rio de Mouro,Apartment,D,0.0,1996.0,99.0,False,True,False,3.0,0.0,107.0,2.0,Lisbon Metropolitan Area
34000.0,Lisboa,Alenquer (Santo Estêvão e Triana),House,NC,0.0,1951.0,100.0,False,False,False,1.0,0.0,100.0,1.0,Lisbon Metropolitan Area
210000.0,Lisboa,Santo António dos Cavaleiros e Frielas,Apartment,E,0.0,1979.0,82.0,False,True,False,3.0,1.0,70.0,2.0,Lisbon Metropolitan Area
698500.0,Lisboa,Cascais e Estoril,House,D,0.0,1971.0,203.0,False,False,False,6.0,2.0,192.0,2.0,Lisbon Metropolitan Area
550000.0,Lisboa,Santo Antão e São Julião do Tojal,House,A,0.0,2023.0,165.0,True,False,False,3.0,0.0,165.0,4.0,Lisbon Metropolitan Area
180000.0,Lisboa,Vila Franca de Xira,Apartment,C,0.0,1988.0,96.0,True,False,False,3.0,0.0,101.0,2.0,Lisbon Metropolitan Area
290000.0,Lisboa,São Vicente,Apartment,D,0.0,1996.0,90.0,False,False,False,3.0,0.0,85.0,1.0,Lisbon Metropolitan Area
239000.0,Lisboa,Rio de Mouro,Apartment,C,1.0,1980.0,93.0,False,True,False,2.0,0.0,93.0,2.0,Lisbon Metropolitan Area
520000.0,Lisboa,Pontinha e Famões,Apartment,NC,1.0,2024.0,112.0,False,True,False,2.0,0.0,112.0,2.0,Lisbon Metropolitan Area
485000.0,Lisboa,Pontinha e Famões,Apartment,NC,1.0,2024.0,103.0,False,True,False,2.0,1.0,103.0,2.0,Lisbon Metropolitan Area
630000.0,Lisboa,Cascais e Estoril,Apartment,C,0.0,1999.0,84.0,True,True,False,2.0,0.0,76.0,2.0,Lisbon Metropolitan Area
625000.0,Lisboa,Areeiro,Apartment,D,1.0,1993.0,220.0,False,True,False,7.0,1.0,220.0,2.0,Lisbon Metropolitan Area
585000.0,Lisboa,Alcabideche,House,NC,1.0,2020.0,114.0,False,False,True,2.0,0.0,114.0,2.0,Lisbon Metropolitan Area
218000.0,Lisboa,Santo António dos Cavaleiros e Frielas,Apartment,D,0.0,1985.0,77.0,False,True,False,3.0,0.0,77.0,1.0,Lisbon Metropolitan Area
275000.0,Lisboa,Colares,House,NC,0.0,1938.0,195.0,False,False,False,0.0,0.0,194.0,2.0,Lisbon Metropolitan Area
445000.0,Lisboa,São Domingos de Rana,Apartment,A+,1.0,2024.0,84.0,False,False,False,2.0,0.0,70.0,2.0,Lisbon Metropolitan Area
430000.0,Lisboa,São Domingos de Rana,Apartment,A+,1.0,2024.0,84.0,False,False,False,2.0,0.0,80.0,2.0,Lisbon Metropolitan Area
398000.0,Lisboa,Misericórdia,Apartment,F,1.0,2004.0,65.0,False,True,False,1.0,0.0,59.0,1.0,Lisbon Metropolitan Area
360000.0,Lisboa,Santa Maria Maior,Apartment,C,0.0,1937.0,52.0,False,True,False,1.0,0.0,49.0,1.0,Lisbon Metropolitan Area
355000.0,Lisboa,Arroios,Apartment,D,0.0,1977.0,94.0,False,False,False,3.0,1.0,94.0,1.0,Lisbon Metropolitan Area
73000.0,Lisboa,São Bartolomeu dos Galegos e Moledo,House,NC,0.0,1950.0,96.0,False,False,False,3.0,1.0,48.0,1.0,Centro
665000.0,Lisboa,Marvila,Apartment,NC,1.0,2024.0,95.0,False,True,True,2.0,0.0,95.0,2.0,Lisbon Metropolitan Area
540000.0,Lisboa,Marvila,Apartment,NC,1.0,2022.0,66.0,False,True,True,1.0,0.0,66.0,0.0,Lisbon Metropolitan Area
400000.0,Lisboa,Marvila,Apartment,NC,1.0,2022.0,43.0,False,True,True,0.0,0.0,43.0,0.0,Lisbon Metropolitan Area
590000.0,Lisboa,Marvila,Apartment,NC,1.0,2022.0,74.0,False,True,True,1.0,0.0,74.0,0.0,Lisbon Metropolitan Area
385000.0,Lisboa,Marvila,Apartment,NC,1.0,2022.0,51.0,False,True,True,0.0,0.0,51.0,0.0,Lisbon Metropolitan Area
550000.0,Lisboa,Ribafria e Pereiro de Palhacana,House,D,0.0,1995.0,120.0,True,False,False,2.0,0.0,240.0,3.0,Lisbon Metropolitan Area
420000.0,Lisboa,Marvila,Apartment,NC,1.0,2022.0,48.0,False,True,True,1.0,0.0,48.0,0.0,Lisbon Metropolitan Area
590000.0,Lisboa,Marvila,Apartment,NC,1.0,2022.0,75.0,False,True,True,1.0,0.0,75.0,0.0,Lisbon Metropolitan Area
215000.0,Lisboa,Santa Maria Maior,Apartment,NC,0.0,2024.0,30.0,False,False,False,1.0,0.0,30.0,1.0,Lisbon Metropolitan Area
250000.0,Lisboa,Algueirão-Mem Martins,Apartment,D,0.0,1990.0,115.0,False,False,False,3.0,0.0,115.0,2.0,Lisbon Metropolitan Area
268000.0,Lisboa,Malveira e São Miguel de Alcainça,Apartment,E,0.0,1994.0,90.0,False,False,False,2.0,0.0,109.0,1.0,Lisbon Metropolitan Area
284900.0,Lisboa,"Santa Iria de Azoia, São João da Talha e Bobadela",Apartment,D,0.0,1994.0,102.0,False,True,False,2.0,2.0,102.0,2.0,Lisbon Metropolitan Area
249800.0,Lisboa,São Domingos de Rana,Apartment,E,0.0,1989.0,72.0,False,False,False,3.0,0.0,72.0,1.0,Lisbon Metropolitan Area
319000.0,Lisboa,Santa Maria Maior,Apartment,D,0.0,2017.0,50.0,False,True,False,0.0,0.0,50.0,1.0,Lisbon Metropolitan Area
540000.0,Lisboa,Barcarena,House,D,1.0,1969.0,122.0,False,False,False,3.0,5.0,132.0,5.0,Lisbon Metropolitan Area
34500.0,Lisboa,Ventosa,House,NC,0.0,2000.0,104.0,False,False,False,1.0,0.0,104.0,1.0,Lisbon Metropolitan Area
220000.0,Lisboa,Lourinhã e Atalaia,House,D,1.0,2007.0,121.0,False,False,False,3.0,0.0,93.0,2.0,Centro
430000.0,Lisboa,Misericórdia,Apartment,NC,0.0,1950.0,52.0,False,False,False,1.0,0.0,52.0,1.0,Lisbon Metropolitan Area
375000.0,Lisboa,Arroios,Apartment,B,0.0,2019.0,112.0,False,True,False,2.0,0.0,80.0,1.0,Lisbon Metropolitan Area
184000.0,Lisboa,Vila Franca de Xira,Apartment,E,0.0,1985.0,84.0,False,False,False,2.0,0.0,84.0,1.0,Lisbon Metropolitan Area
600600.0,Lisboa,Avenidas Novas,Apartment,B,1.0,2021.0,63.0,False,True,False,1.0,0.0,53.0,1.0,Lisbon Metropolitan Area
649000.0,Lisboa,São Domingos de Benfica,Apartment,C,1.0,1997.0,112.0,False,True,False,2.0,0.0,100.0,2.0,Lisbon Metropolitan Area
250000.0,Lisboa,Azambuja,Apartment,D,0.0,2007.0,215.0,False,True,False,4.0,0.0,280.0,2.0,Lisbon Metropolitan Area
700000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
448000.0,Lisboa,Silveira,House,A,1.0,2011.0,225.0,False,False,False,3.0,0.0,163.0,4.0,Centro
230000.0,Lisboa,Agualva e Mira-Sintra,Apartment,A,1.0,2023.0,74.0,False,True,True,1.0,0.0,74.0,1.0,Lisbon Metropolitan Area
650000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
660000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
670000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
680000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
690000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
710000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
720000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,1.0,2023.0,137.0,False,True,True,3.0,0.0,137.0,3.0,Lisbon Metropolitan Area
151000.0,Lisboa,Águas Livres,Apartment,D,0.0,1973.0,48.0,False,True,False,1.0,0.0,48.0,1.0,Lisbon Metropolitan Area
756000.0,Lisboa,"Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",House,A+,1.0,2023.0,141.0,False,False,True,3.0,1.0,141.0,4.0,Centro
249000.0,Lisboa,Alfragide,Apartment,C,0.0,2004.0,116.0,False,False,False,3.0,0.0,116.0,2.0,Lisbon Metropolitan Area
240000.0,Lisboa,Alcântara,Apartment,D,0.0,1980.0,44.0,False,True,False,1.0,0.0,35.0,1.0,Lisbon Metropolitan Area
510000.0,Lisboa,Arroios,Apartment,F,0.0,1950.0,129.0,False,False,False,5.0,0.0,116.0,2.0,Lisbon Metropolitan Area
129900.0,Lisboa,Falagueira - Venda Nova,Apartment,D,0.0,1970.0,76.0,False,False,False,2.0,0.0,70.0,1.0,Lisbon Metropolitan Area
320000.0,Lisboa,Rio de Mouro,House,E,1.0,1982.0,117.0,False,False,False,3.0,0.0,117.0,2.0,Lisbon Metropolitan Area
480000.0,Lisboa,Campo de Ourique,Apartment,D,0.0,1950.0,111.0,False,False,False,3.0,0.0,80.0,1.0,Lisbon Metropolitan Area
434900.0,Lisboa,Carnide,Apartment,D,0.0,1982.0,82.0,True,True,True,2.0,0.0,82.0,1.0,Lisbon Metropolitan Area
279000.0,Lisboa,Beato,Apartment,NC,0.0,2023.0,53.0,False,False,False,1.0,0.0,45.0,1.0,Lisbon Metropolitan Area
279000.0,Lisboa,Beato,Apartment,NC,0.0,2023.0,57.0,False,False,False,2.0,0.0,50.0,1.0,Lisbon Metropolitan Area
110000.0,Lisboa,Venteira,Apartment,D,0.0,1962.0,36.0,False,False,False,2.0,0.0,52.0,1.0,Lisbon Metropolitan Area
189900.0,Lisboa,Odivelas,Apartment,F,0.0,1983.0,75.0,False,False,False,2.0,1.0,66.0,1.0,Lisbon Metropolitan Area
475000.0,Lisboa,Penha de França,Apartment,F,0.0,1922.0,101.0,False,False,False,5.0,0.0,101.0,2.0,Lisbon Metropolitan Area
749500.0,Lisboa,Santo António dos Cavaleiros e Frielas,House,A,1.0,2018.0,220.0,False,False,False,4.0,0.0,194.0,4.0,Lisbon Metropolitan Area
160000.0,Lisboa,Misericórdia,Apartment,D,0.0,1951.0,47.0,False,False,False,2.0,0.0,36.0,1.0,Lisbon Metropolitan Area
740000.0,Lisboa,Igreja Nova e Cheleiros,House,A+,0.0,2023.0,244.0,True,False,False,3.0,3.0,188.0,3.0,Lisbon Metropolitan Area
350000.0,Lisboa,Vialonga,Apartment,C,0.0,2004.0,112.0,True,True,False,3.0,0.0,112.0,2.0,Lisbon Metropolitan Area
339500.0,Lisboa,Arroios,Apartment,D,0.0,1989.0,54.0,False,True,False,1.0,0.0,54.0,1.0,Lisbon Metropolitan Area
85000.0,Lisboa,Alenquer (Santo Estêvão e Triana),House,NC,0.0,1950.0,67.0,False,False,False,2.0,1.0,36.0,1.0,Lisbon Metropolitan Area
480000.0,Lisboa,Ramalhal,House,A,1.0,2023.0,260.0,False,False,False,4.0,0.0,260.0,4.0,Centro
187500.0,Lisboa,Algueirão-Mem Martins,Apartment,E,0.0,1992.0,69.0,False,False,False,2.0,0.0,67.0,1.0,Lisbon Metropolitan Area
620000.0,Lisboa,Ericeira,House,C,0.0,2009.0,137.0,True,False,True,3.0,0.0,219.0,3.0,Lisbon Metropolitan Area
110000.0,Lisboa,"Alhandra, São João dos Montes e Calhandriz",Apartment,E,0.0,1991.0,58.0,False,False,False,1.0,0.0,65.0,1.0,Lisbon Metropolitan Area
330000.0,Lisboa,Vila Franca de Xira,Apartment,A,1.0,2014.0,144.0,False,True,False,3.0,0.0,195.0,3.0,Lisbon Metropolitan Area
550000.0,Lisboa,Silveira,House,C,0.0,2006.0,274.0,True,False,False,4.0,0.0,274.0,5.0,Centro
750000.0,Lisboa,Carcavelos e Parede,Apartment,A+,1.0,2022.0,131.0,False,True,True,2.0,0.0,131.0,3.0,Lisbon Metropolitan Area
260000.0,Lisboa,São Vicente,Apartment,C,0.0,1950.0,56.0,False,False,False,2.0,0.0,50.0,1.0,Lisbon Metropolitan Area
165000.0,Lisboa,Azambuja,Apartment,C,0.0,2008.0,59.0,False,True,False,1.0,0.0,59.0,1.0,Lisbon Metropolitan Area
190000.0,Lisboa,Queluz e Belas,Apartment,D,0.0,1989.0,70.0,False,True,False,2.0,0.0,70.0,1.0,Lisbon Metropolitan Area
130000.0,Lisboa,Vermelha,House,E,0.0,1937.0,116.0,True,False,False,3.0,0.0,105.0,2.0,Centro
160000.0,Lisboa,Azambuja,Apartment,C,0.0,2007.0,59.0,False,True,False,1.0,0.0,80.0,1.0,Lisbon Metropolitan Area
600000.0,Lisboa,Arroios,Apartment,E,0.0,1977.0,154.0,False,False,False,4.0,1.0,154.0,3.0,Lisbon Metropolitan Area
25000.0,Lisboa,Cascais e Estoril,Apartment,B-,1.0,1988.0,43.0,False,True,True,1.0,0.0,43.0,1.0,Lisbon Metropolitan Area
185000.0,Lisboa,Póvoa de Santa Iria e Forte da Casa,Apartment,C,0.0,1983.0,85.0,False,True,False,2.0,1.0,76.0,1.0,Lisbon Metropolitan Area
450750.0,Lisboa,Santa Maria Maior,Apartment,E,0.0,1998.0,73.0,False,False,False,2.0,0.0,73.0,1.0,Lisbon Metropolitan Area
250500.0,Lisboa,Agualva e Mira-Sintra,Apartment,F,1.0,1997.0,92.0,False,True,False,2.0,0.0,121.0,1.0,Lisbon Metropolitan Area
345000.0,Lisboa,Sacavém e Prior Velho,Apartment,C,0.0,1974.0,133.0,False,False,False,3.0,0.0,120.0,1.0,Lisbon Metropolitan Area
475000.0,Lisboa,Olivais,Apartment,C,1.0,2003.0,62.0,False,True,False,1.0,0.0,62.0,1.0,Lisbon Metropolitan Area
199000.0,Lisboa,Venteira,Apartment,D,0.0,1969.0,51.0,False,False,False,2.0,0.0,50.0,1.0,Lisbon Metropolitan Area
730000.0,Lisboa,Parque das Nações,Apartment,D,1.0,2001.0,119.0,False,True,False,3.0,0.0,107.0,2.0,Lisbon Metropolitan Area
235000.0,Lisboa,Carnota,House,E,1.0,1972.0,58.0,False,False,False,2.0,0.0,58.0,1.0,Lisbon Metropolitan Area
760000.0,Lisboa,Moscavide e Portela,Apartment,A,0.0,2009.0,120.0,True,True,False,3.0,1.0,120.0,3.0,Lisbon Metropolitan Area
690000.0,Lisboa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,C,0.0,1981.0,115.0,False,True,False,4.0,2.0,115.0,2.0,Lisbon Metropolitan Area
650000.0,Lisboa,Campo de Ourique,Apartment,D,0.0,1952.0,136.0,False,False,False,4.0,1.0,111.0,2.0,Lisbon Metropolitan Area
180000.0,Lisboa,São Vicente,Apartment,E,0.0,1951.0,49.0,False,False,False,1.0,0.0,47.0,1.0,Lisbon Metropolitan Area
450000.0,Lisboa,Santo António,Apartment,C,0.0,2012.0,52.0,False,True,False,1.0,0.0,45.0,0.0,Lisbon Metropolitan Area
169900.0,Lisboa,Ramada e Caneças,Apartment,E,1.0,1986.0,56.0,False,False,False,1.0,1.0,44.0,1.0,Lisbon Metropolitan Area
220000.0,Lisboa,Rio de Mouro,Apartment,E,0.0,1997.0,97.0,False,True,False,2.0,0.0,97.0,1.0,Lisbon Metropolitan Area
612000.0,Lisboa,Estrela,Apartment,B-,0.0,2024.0,67.0,False,True,False,1.0,1.0,57.0,2.0,Lisbon Metropolitan Area
700000.0,Lisboa,Estrela,Apartment,B-,0.0,2024.0,76.0,False,True,False,2.0,1.0,65.0,2.0,Lisbon Metropolitan Area
757000.0,Lisboa,Estrela,Apartment,B-,0.0,2024.0,88.0,False,True,False,1.0,1.0,75.0,2.0,Lisbon Metropolitan Area
663000.0,Lisboa,Estrela,Apartment,C,0.0,2024.0,98.0,False,True,False,2.0,0.0,83.0,2.0,Lisbon Metropolitan Area
608000.0,Lisboa,Estrela,Apartment,B-,0.0,2024.0,66.0,False,True,False,1.0,1.0,56.0,2.0,Lisbon Metropolitan Area
575000.0,Lisboa,Estrela,Apartment,B-,0.0,2024.0,66.0,False,True,False,1.0,0.0,56.0,2.0,Lisbon Metropolitan Area
622000.0,Lisboa,Estrela,Apartment,B-,0.0,2024.0,66.0,False,True,False,1.0,0.0,56.0,2.0,Lisbon Metropolitan Area
654500.0,Lisboa,Estrela,Apartment,B,0.0,2024.0,67.0,False,True,False,1.0,1.0,57.0,2.0,Lisbon Metropolitan Area
647000.0,Lisboa,Estrela,Apartment,B-,0.0,2024.0,70.0,False,True,False,1.0,1.0,60.0,2.0,Lisbon Metropolitan Area
248000.0,Lisboa,Campelos e Outeiro da Cabeça,Apartment,D,1.0,1997.0,249.0,False,False,False,4.0,0.0,249.0,3.0,Centro
156000.0,Lisboa,Carregado e Cadafais,Apartment,F,0.0,1994.0,83.0,False,False,False,2.0,1.0,83.0,1.0,Lisbon Metropolitan Area
700000.0,Lisboa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",House,D,1.0,1989.0,225.0,False,False,True,4.0,2.0,225.0,4.0,Lisbon Metropolitan Area
220000.0,Lisboa,Sacavém e Prior Velho,Apartment,C,0.0,1982.0,72.0,False,True,False,2.0,2.0,72.0,2.0,Lisbon Metropolitan Area
300000.0,Lisboa,Queluz e Belas,House,D,1.0,1973.0,208.0,False,False,False,2.0,0.0,208.0,2.0,Lisbon Metropolitan Area
580000.0,Lisboa,Casal de Cambra,House,A,0.0,2023.0,214.0,True,False,True,3.0,0.0,185.0,3.0,Lisbon Metropolitan Area
545000.0,Lisboa,Cascais e Estoril,House,D,1.0,1977.0,131.0,False,False,False,5.0,0.0,131.0,4.0,Lisbon Metropolitan Area
160000.0,Lisboa,São Vicente,Apartment,D,0.0,1990.0,32.0,False,False,False,1.0,1.0,32.0,1.0,Lisbon Metropolitan Area
250000.0,Lisboa,Alcabideche,House,E,0.0,1951.0,76.0,False,False,False,4.0,0.0,76.0,2.0,Lisbon Metropolitan Area
475000.0,Lisboa,Misericórdia,Apartment,B-,1.0,1951.0,76.0,False,True,False,1.0,0.0,49.0,1.0,Lisbon Metropolitan Area
630000.0,Lisboa,São Vicente,Apartment,D,1.0,1977.0,145.0,False,True,True,5.0,2.0,121.0,3.0,Lisbon Metropolitan Area
620000.0,Lisboa,Odivelas,Apartment,A,0.0,2012.0,205.0,True,True,False,4.0,0.0,274.0,4.0,Lisbon Metropolitan Area
250000.0,Lisboa,"Santa Iria de Azoia, São João da Talha e Bobadela",House,NC,0.0,1980.0,80.0,False,False,False,2.0,0.0,80.0,1.0,Lisbon Metropolitan Area
490000.0,Lisboa,Santiago dos Velhos,House,D,1.0,1997.0,188.0,False,False,False,3.0,0.0,188.0,2.0,Lisbon Metropolitan Area
550000.0,Lisboa,Areeiro,Apartment,D,0.0,1950.0,100.0,False,True,False,2.0,0.0,84.0,2.0,Lisbon Metropolitan Area
649000.0,Lisboa,Santa Maria Maior,Apartment,F,0.0,1951.0,80.0,False,False,False,2.0,0.0,70.0,2.0,Lisbon Metropolitan Area
435000.0,Lisboa,Ramalhal,House,A,1.0,2023.0,231.0,False,False,False,4.0,0.0,231.0,4.0,Centro
340000.0,Lisboa,Carnaxide e Queijas,Apartment,E,0.0,1998.0,102.0,True,True,False,2.0,0.0,99.0,2.0,Lisbon Metropolitan Area
173000.0,Lisboa,Carregado e Cadafais,Apartment,D,0.0,2000.0,109.0,False,True,False,3.0,2.0,101.0,4.0,Lisbon Metropolitan Area
495000.0,Lisboa,Mafra,House,F,1.0,1959.0,289.0,False,False,False,4.0,0.0,260.0,4.0,Lisbon Metropolitan Area
224000.0,Lisboa,Carregado e Cadafais,Apartment,C,0.0,2001.0,119.0,True,True,False,3.0,2.0,119.0,4.0,Lisbon Metropolitan Area
160000.0,Lisboa,Carregado e Cadafais,Apartment,E,0.0,1994.0,80.0,False,True,False,2.0,1.0,80.0,2.0,Lisbon Metropolitan Area
347500.0,Lisboa,Venda do Pinheiro e Santo Estêvão das Galés,Apartment,D,1.0,2001.0,139.0,False,False,False,3.0,0.0,112.0,2.0,Lisbon Metropolitan Area
690000.0,Lisboa,São Domingos de Rana,House,C,0.0,2002.0,181.0,True,False,False,4.0,0.0,181.0,3.0,Lisbon Metropolitan Area
335000.0,Lisboa,Olivais,Apartment,NC,0.0,2023.0,45.0,False,False,False,0.0,0.0,45.0,1.0,Lisbon Metropolitan Area
390000.0,Lisboa,Olivais,Apartment,NC,0.0,2023.0,61.0,False,False,False,1.0,0.0,61.0,1.0,Lisbon Metropolitan Area
499000.0,Lisboa,Olivais,Apartment,NC,1.0,2023.0,72.0,False,False,False,1.0,0.0,56.0,1.0,Lisbon Metropolitan Area
450000.0,Lisboa,Olivais,Apartment,NC,1.0,2023.0,64.0,False,False,False,1.0,0.0,46.0,1.0,Lisbon Metropolitan Area
430000.0,Lisboa,Olivais,Apartment,NC,1.0,2023.0,61.0,False,False,False,1.0,0.0,61.0,1.0,Lisbon Metropolitan Area
380000.0,Lisboa,Olivais,Apartment,NC,0.0,2023.0,54.0,False,False,False,1.0,0.0,44.0,1.0,Lisbon Metropolitan Area
450000.0,Lisboa,Olivais,Apartment,NC,1.0,2023.0,67.0,False,False,False,1.0,0.0,67.0,1.0,Lisbon Metropolitan Area
486000.0,Lisboa,Olivais,Apartment,NC,1.0,2023.0,66.0,False,False,False,1.0,0.0,66.0,1.0,Lisbon Metropolitan Area
247500.0,Lisboa,Encosta do Sol,Apartment,A,1.0,2023.0,63.0,False,True,False,1.0,0.0,51.0,1.0,Lisbon Metropolitan Area
695000.0,Lisboa,"Alhandra, São João dos Montes e Calhandriz",House,C,0.0,2001.0,239.0,True,False,False,3.0,0.0,239.0,3.0,Lisbon Metropolitan Area
360000.0,Lisboa,Colares,House,C,0.0,1950.0,120.0,False,False,False,2.0,2.0,120.0,2.0,Lisbon Metropolitan Area
465000.0,Lisboa,Sacavém e Prior Velho,Apartment,A,0.0,2018.0,96.0,True,True,False,2.0,0.0,95.0,2.0,Lisbon Metropolitan Area
330000.0,Lisboa,Alcabideche,House,NC,0.0,2016.0,108.0,False,False,False,2.0,0.0,70.0,2.0,Lisbon Metropolitan Area
319000.0,Lisboa,Massamá e Monte Abraão,Apartment,E,1.0,2000.0,131.0,False,True,False,3.0,2.0,112.0,2.0,Lisbon Metropolitan Area
240000.0,Lisboa,Benfica,Apartment,D,0.0,1969.0,80.0,False,False,False,1.0,0.0,58.0,1.0,Lisbon Metropolitan Area
235000.0,Lisboa,Agualva e Mira-Sintra,Apartment,A,1.0,2023.0,79.0,False,True,True,2.0,0.0,79.0,1.0,Lisbon Metropolitan Area
120000.0,Lisboa,Vimeiro,Apartment,C,0.0,1995.0,112.0,False,False,False,3.0,0.0,112.0,2.0,Centro
34900.0,Lisboa,Arranhó,House,NC,0.0,1951.0,44.0,False,False,False,1.0,0.0,44.0,0.0,Lisbon Metropolitan Area
285000.0,Lisboa,Agualva e Mira-Sintra,Apartment,A,1.0,2023.0,98.0,False,True,True,2.0,0.0,98.0,1.0,Lisbon Metropolitan Area
310000.0,Lisboa,Cacém e São Marcos,Apartment,C,0.0,2001.0,123.0,False,True,False,3.0,0.0,123.0,2.0,Lisbon Metropolitan Area
162000.0,Lisboa,Sacavém e Prior Velho,House,E,0.0,1985.0,64.0,False,False,False,2.0,1.0,64.0,1.0,Lisbon Metropolitan Area
165000.0,Lisboa,Vila Franca de Xira,Apartment,C,1.0,2011.0,78.0,False,False,False,1.0,0.0,78.0,1.0,Lisbon Metropolitan Area
40000.0,Lisboa,Ventosa,House,NC,0.0,1951.0,98.0,False,False,False,3.0,0.0,98.0,1.0,Centro
395000.0,Lisboa,Carnaxide e Queijas,Apartment,B-,0.0,2005.0,114.0,True,True,False,2.0,0.0,114.0,2.0,Lisbon Metropolitan Area
40000.0,Lisboa,Cascais e Estoril,Apartment,NC,0.0,2009.0,42.0,False,True,False,1.0,0.0,40.0,1.0,Lisbon Metropolitan Area
350000.0,Lisboa,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,D,0.0,2000.0,72.0,False,False,False,3.0,0.0,64.0,1.0,Lisbon Metropolitan Area
175000.0,Lisboa,Carregado e Cadafais,Apartment,F,0.0,1993.0,114.0,False,True,False,4.0,2.0,114.0,2.0,Lisbon Metropolitan Area
275000.0,Lisboa,Pontinha e Famões,House,D,0.0,1987.0,120.0,True,False,False,3.0,0.0,105.0,2.0,Lisbon Metropolitan Area
25000.0,Lisboa,Cascais e Estoril,Apartment,NC,0.0,1988.0,42.0,False,True,False,1.0,0.0,42.0,1.0,Lisbon Metropolitan Area
248000.0,Lisboa,"Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",Apartment,E,1.0,2001.0,124.0,False,True,False,2.0,0.0,124.0,1.0,Centro
98500.0,Lisboa,Venteira,Apartment,C,0.0,1968.0,36.0,False,False,False,1.0,0.0,36.0,1.0,Lisbon Metropolitan Area
395000.0,Lisboa,São Domingos de Rana,Apartment,E,0.0,1988.0,95.0,False,False,False,3.0,0.0,95.0,2.0,Lisbon Metropolitan Area
